,CompanyID,adopter,early_adopter
164,11565083,0.3333333333333333,False
165,11565089,0.0,False
166,11565107,0.2,False
167,11565284,0.8,True
168,11565324,0.5,True
169,11565352,0.0,False
170,11565404,0.375,False
171,11565470,0.5,True
172,11565481,0.0,False
173,11565488,0.13333333333333333,False
174,11565523,0.0,False
175,11565553,0.3333333333333333,False
176,11565559,0.3333333333333333,False
177,11565566,0.0,False
178,11565577,0.0,False
179,11565977,0.5,True
180,11566073,1.0,True
181,11566116,1.0,True
182,11566120,0.3333333333333333,False
183,11566136,0.0,False
184,11566176,0.0,False
185,11566234,0.0,False
186,11566281,0.0,False
187,11566363,1.0,True
188,11566436,0.0,False
189,11566448,1.0,True
190,11566483,0.0,False
191,11566490,0.0,False
192,11566545,0.6,True
193,11566604,0.0,False
194,11566691,0.0,False
195,11566727,0.0,False
196,11566783,0.0,False
197,11566786,0.0,False
198,11566818,0.0,False
199,11566840,0.2,False
200,11566871,1.0,True
201,11567122,0.0,False
202,11567127,0.0,False
203,11567168,0.0,False
204,11567203,0.0,False
205,11567286,0.0,False
206,11567295,0.0,False
207,11567347,0.0,False
208,11567367,0.25,False
209,11567391,1.0,True
210,11567416,0.0,False
211,11567419,1.0,True
212,11567658,0.6,True
213,11567677,0.0,False
214,11567700,0.0,False
215,11567746,0.25,False
216,11567827,0.5,True
217,11567889,0.2222222222222222,False
218,11567898,0.5,True
219,11567928,1.0,True
220,11567965,0.5,True
221,11568029,0.0,False
222,11568035,0.16666666666666666,False
223,11568039,0.0,False
224,11568042,0.29411764705882354,False
225,11568051,1.0,True
226,11568148,0.0,False
227,11568154,0.0,False
228,11568157,0.0,False
229,11568239,0.5,True
230,11568246,0.0,False
231,11568373,0.0,False
232,11568394,0.0,False
233,11568414,0.0,False
234,11568471,0.8,True
235,11568586,0.0,False
236,11568603,0.0,False
237,11568721,0.0,False
238,11568890,0.0,False
239,11568894,0.0,False
240,11568897,0.0,False
241,11568982,0.0,False
242,11569004,0.0,False
243,11569039,0.0,False
244,11569212,1.0,True
245,11569236,0.0,False
246,11569372,0.2857142857142857,False
247,11569407,0.0,False
248,11569422,0.5,True
249,11569432,0.4,False
250,11569473,0.18181818181818182,False
251,11569497,0.375,False
252,11569586,0.0,False
253,11569596,1.0,True
254,11569643,0.0,False
255,11569720,0.0,False
256,11569857,0.5,True
257,11569907,0.0,False
258,11570015,0.5,True
259,11570025,0.5,True
260,11570057,1.0,True
261,11570060,1.0,True
262,11570137,0.6666666666666666,True
263,11570159,0.0,False
264,11570243,0.0,False
265,11570347,0.0,False
266,11570353,0.20833333333333334,False
267,11570398,0.0,False
268,11570432,0.2222222222222222,False
269,11570477,1.0,True
270,11570578,0.2857142857142857,False
271,11570591,0.0,False
272,11570618,0.0,False
273,11570624,1.0,True
274,11570634,0.0,False
275,11570707,0.0,False
276,11570733,0.3333333333333333,False
277,11570745,0.3333333333333333,False
278,11570757,0.4444444444444444,True
279,11570817,0.0,False
280,11570871,0.0,False
281,11570898,1.0,True
282,11570931,0.42857142857142855,True
283,11571006,0.0,False
284,11571110,0.5,True
285,11571142,0.25,False
286,11571268,0.0,False
287,11571272,0.0,False
288,11571338,1.0,True
289,11571341,0.0,False
290,11571632,0.0,False
291,11571669,0.5,True
292,11571684,0.0,False
293,11571687,0.0,False
294,11571773,1.0,True
295,11571793,0.0,False
296,11571837,0.5,True
297,11572107,0.2,False
298,11572119,0.25,False
299,11572180,0.0,False
300,11572189,0.0,False
301,11572219,1.0,True
302,11572300,1.0,True
303,11572339,0.39285714285714285,False
304,11572542,0.0,False
305,11572588,0.0,False
306,11572591,0.75,True
307,11572733,0.2857142857142857,False
308,11572754,0.2857142857142857,False
309,11572795,0.0,False
310,11572825,0.0,False
311,11572848,0.0,False
312,11572893,0.3333333333333333,False
313,11572931,0.5,True
314,11572938,1.0,True
315,11572984,0.3333333333333333,False
316,11573001,0.0,False
317,11573018,0.0,False
318,11573134,0.5,True
319,11573142,0.0,False
320,11573172,0.5,True
321,11573175,0.0,False
322,11573203,0.0,False
323,11573233,0.3333333333333333,False
324,11573273,0.0,False
325,11573291,0.0,False
326,11573364,0.0,False
327,11573396,0.0,False
328,11573422,0.0,False
329,11573499,1.0,True
330,11573518,0.0,False
331,11573536,0.3333333333333333,False
332,11573578,0.1111111111111111,False
333,11573599,0.25,False
334,11573750,0.0,False
335,11573760,1.0,True
336,11573782,1.0,True
337,11573799,0.0,False
338,11574064,0.0,False
339,11574088,0.0,False
340,11574095,0.5,True
341,11574118,0.0,False
342,11574373,0.0,False
343,11574451,0.2,False
344,11574498,0.6,True
345,11574557,0.0,False
346,11574640,0.0,False
347,11574677,0.0,False
348,11574718,0.0,False
349,11574721,0.6666666666666666,True
350,11574775,1.0,True
351,11574785,0.0,False
352,11574836,0.0,False
353,11575183,0.25,False
354,11575186,0.1,False
355,11575323,0.5,True
356,11575336,0.0,False
357,11575421,0.0,False
358,11575447,0.0,False
359,11575571,0.5714285714285714,True
360,11575574,0.0,False
361,11575577,0.0,False
362,11575592,0.5,True
363,11575634,0.0,False
364,11575646,0.25,False
365,11575675,0.6,True
366,11575680,0.0,False
367,11575700,0.6666666666666666,True
368,11575718,1.0,True
369,11575773,0.0,False
370,11575779,0.5,True
371,11575848,0.0,False
372,11575877,0.5,True
373,11575904,0.0,False
374,11575992,0.0,False
375,11576017,0.5,True
376,11576203,0.0,False
377,11576221,0.0,False
378,11576690,0.3333333333333333,False
379,11576706,0.0,False
380,11576938,0.3333333333333333,False
381,11577011,0.0,False
382,11577065,1.0,True
383,11577118,0.0,False
384,11577134,1.0,True
385,11577137,0.0,False
386,11577238,0.0,False
387,11577551,0.0,False
388,11577631,0.5,True
389,11577649,0.25,False
390,11577756,0.1111111111111111,False
391,11577804,1.0,True
392,11577835,0.2222222222222222,False
393,11577851,0.0,False
394,11577996,0.42857142857142855,True
395,11578073,0.0,False
396,11578087,0.5,True
397,11578093,0.0,False
398,11578200,0.0,False
399,11578311,0.0,False
400,11578410,1.0,True
401,11578443,1.0,True
402,11578556,0.0,False
403,11578594,0.0,False
404,11578638,0.5,True
405,11578775,1.0,True
406,11578880,0.16666666666666666,False
407,11578920,1.0,True
408,11579003,0.0,False
409,11579012,0.0,False
410,11579034,0.5,True
411,11579167,0.5,True
412,11579370,0.0,False
413,11579405,0.0,False
414,11579412,0.0,False
415,11579423,0.16666666666666666,False
416,11579493,0.25,False
417,11579541,0.0,False
418,11579617,0.5,True
419,11579622,0.3333333333333333,False
420,11579671,1.0,True
421,11579731,1.0,True
422,11579734,0.3333333333333333,False
423,11579786,0.0,False
424,11579794,0.11904761904761904,False
425,11579902,0.5,True
426,11579906,0.45454545454545453,True
427,11579923,0.25,False
428,11579953,0.5,True
429,11579978,0.0,False
430,11580015,0.0,False
431,11580026,0.0,False
432,11580087,0.0,False
433,11580091,0.0,False
434,11580094,0.0,False
435,11580120,0.0,False
436,11580124,0.0,False
437,11580127,0.3125,False
438,11580147,0.0,False
439,11580199,0.5,True
440,11580229,0.38095238095238093,False
441,11580261,0.5,True
442,11580296,0.5,True
443,11580315,0.0,False
444,11580366,0.0,False
445,11580407,0.0,False
446,11580458,0.0,False
447,11580492,0.18181818181818182,False
448,11580647,0.0,False
449,11580713,1.0,True
450,11580724,0.0,False
451,11580834,0.0,False
452,11580847,0.0,False
453,11580905,0.3333333333333333,False
454,11581027,0.5,True
455,11581030,0.0,False
456,11581037,0.0,False
457,11581095,1.0,True
458,11581098,1.0,True
459,11581112,0.4,False
460,11581132,0.0,False
461,11581209,0.0,False
462,11581218,0.0,False
463,11581244,0.0,False
464,11581319,1.0,True
465,11581390,0.0,False
466,11581408,0.25,False
467,11581666,0.0,False
468,11581674,0.0,False
469,11581699,0.0,False
470,11581724,0.0,False
471,11581889,0.14285714285714285,False
472,11581901,0.5,True
473,11582010,0.21428571428571427,False
474,11582028,0.6666666666666666,True
475,11582090,0.0,False
476,11582102,0.0,False
477,11582225,0.0,False
478,11582240,0.0,False
479,11582467,0.0,False
480,11582537,0.6,True
481,11582623,0.0,False
482,11582629,0.0,False
483,11582827,0.5,True
484,11582965,0.0,False
485,11583186,0.5,True
486,11583299,0.0,False
487,11583304,0.0,False
488,11583311,0.0,False
489,11583335,0.0,False
490,11583565,0.0,False
491,11583652,0.0,False
492,11583687,0.0,False
493,11583706,0.5,True
494,11583716,1.0,True
495,11583720,0.0,False
496,11583724,0.25,False
497,11583745,0.0,False
498,11583858,0.0,False
499,11584006,0.0,False
500,11584023,0.0,False
501,11584107,0.0,False
502,11584157,0.3333333333333333,False
503,11584189,0.0,False
504,11584195,0.0,False
505,11584400,0.5,True
506,11584714,0.0,False
507,11584801,0.0,False
508,11584816,0.3333333333333333,False
509,11584858,0.6666666666666666,True
510,11584864,0.0,False
511,11584873,1.0,True
512,11584892,0.0,False
513,11584977,0.0,False
514,11585076,0.5,True
515,11585086,0.0,False
516,11585140,0.0,False
517,11585169,0.0,False
518,11585218,0.21739130434782608,False
519,11585267,0.0,False
520,11585337,0.5,True
521,11585351,1.0,True
522,11585473,0.3333333333333333,False
523,11585536,0.0,False
524,11585573,0.0,False
525,11585611,0.0,False
526,11585703,0.2222222222222222,False
527,11585732,0.0,False
528,11585801,0.6666666666666666,True
529,11585825,0.0,False
530,11585915,0.0,False
531,11585943,0.0,False
532,11585957,0.5,True
533,11586215,0.0,False
534,11586264,0.0,False
535,11586309,0.5,True
536,11586448,0.6666666666666666,True
537,11586598,1.0,True
538,11586773,0.0,False
539,11586951,0.0,False
540,11587127,0.0,False
541,11587148,0.0,False
542,11587164,0.2727272727272727,False
543,11587214,0.0,False
544,11587246,1.0,True
545,11587412,0.0,False
546,11587518,0.0,False
547,11587538,0.0,False
548,11587696,0.0,False
549,11587873,0.0,False
550,11587912,0.3333333333333333,False
551,11588140,0.0,False
552,11588316,0.0,False
553,11588374,0.0,False
554,11588444,0.0,False
555,11588468,0.0,False
556,11588520,0.0,False
557,11588557,0.0,False
558,11588572,0.3333333333333333,False
559,11588651,0.5,True
560,11588683,0.0,False
561,11588759,1.0,True
562,11588796,0.0,False
563,11588837,0.0,False
564,11588840,0.0,False
565,11588846,1.0,True
566,11588849,0.5,True
567,11588866,0.0,False
568,11588906,0.0,False
569,11588956,1.0,True
570,11589017,0.5,True
571,11589088,0.3333333333333333,False
572,11589125,0.0,False
573,11589188,1.0,True
574,11589232,1.0,True
575,11589273,0.0,False
576,11589286,0.0,False
577,11589366,0.0,False
578,11589396,0.0,False
579,11589403,0.0,False
580,11589406,0.42857142857142855,True
581,11589460,0.3333333333333333,False
582,11589466,0.0,False
583,11589656,0.16666666666666666,False
584,11589689,0.5,True
585,11589701,0.5,True
586,11589727,0.0,False
587,11589845,0.0,False
588,11589848,0.5,True
589,11589861,1.0,True
590,11589898,0.0,False
591,11589948,1.0,True
592,11589958,0.5,True
593,11589989,0.0,False
594,11590227,0.0,False
595,11590281,0.7142857142857143,True
596,11590334,0.0,False
597,11590344,0.0,False
598,11590350,0.0,False
599,11590353,0.5,True
600,11590413,1.0,True
601,11590595,1.0,True
602,11590764,0.2222222222222222,False
603,11590804,0.0,False
604,11590811,0.5,True
605,11590941,0.0,False
606,11590969,0.0,False
607,11591020,1.0,True
608,11591232,1.0,True
609,11591245,0.0,False
610,11591271,0.25,False
611,11591336,0.0,False
612,11591367,0.0,False
613,11591415,0.0,False
614,11591425,0.0,False
615,11591492,0.0,False
616,11591498,1.0,True
617,11591552,0.0,False
618,11591613,1.0,True
619,11591667,0.3333333333333333,False
620,11591704,1.0,True
621,11591720,1.0,True
622,11591754,0.0,False
623,11591822,0.5,True
624,11591872,0.0,False
625,11591875,0.0,False
626,11591894,0.0,False
627,11591947,0.0,False
628,11591967,1.0,True
629,11591998,0.125,False
630,11592023,0.0,False
631,11592038,0.0,False
632,11592111,0.0,False
633,11592188,0.0,False
634,11592201,1.0,True
635,11592330,1.0,True
636,11592371,0.14285714285714285,False
637,11592435,0.0,False
638,11592445,0.0,False
639,11592454,0.0,False
640,11592470,1.0,True
641,11592533,0.0,False
642,11592545,0.23076923076923078,False
643,11592700,0.0,False
644,11592735,0.0,False
645,11592767,0.5,True
646,11592770,0.5,True
647,11592848,0.0,False
648,11592860,0.0,False
649,11592872,0.5,True
650,11593029,0.0,False
651,11593136,0.0,False
652,11593182,0.3333333333333333,False
653,11593214,0.0,False
654,11593319,0.0,False
655,11593339,0.0,False
656,11593361,1.0,True
657,11593382,0.16666666666666666,False
658,11593489,0.0,False
659,11593498,0.0,False
660,11593519,1.0,True
661,11593566,0.5,True
662,11593681,0.3333333333333333,False
663,11593714,0.0,False
664,11593791,0.75,True
665,11593954,0.0,False
666,11594080,0.0,False
667,11594143,0.0,False
668,11594229,0.0,False
669,11594414,0.0,False
670,11594417,0.0,False
671,11594569,0.2222222222222222,False
672,11594616,0.0,False
673,11594622,0.0,False
674,11594729,0.0,False
675,11594888,0.0,False
676,11594915,0.0,False
677,11594956,0.0,False
678,11595001,0.0,False
679,11595041,0.05,False
680,11595069,0.0,False
681,11595096,0.2857142857142857,False
682,11595123,0.25,False
683,11595227,0.0,False
684,11595364,1.0,True
685,11595411,0.0,False
686,11595442,1.0,True
687,11595449,0.0,False
688,11595523,0.0,False
689,11595548,0.0,False
690,11595602,0.0,False
691,11595667,0.0,False
692,11595729,0.5,True
693,11595736,0.75,True
694,11595774,0.0,False
695,11595930,0.0,False
696,11595961,0.0,False
697,11596231,0.0,False
698,11596260,0.6,True
699,11596390,0.0,False
700,11596394,1.0,True
701,11596397,0.5,True
702,11596425,1.0,True
703,11596468,1.0,True
704,11596545,1.0,True
705,11596600,0.0,False
706,11596615,1.0,True
707,11596660,0.3333333333333333,False
708,11596666,0.0,False
709,11596697,0.0,False
710,11596707,0.5,True
711,11596766,1.0,True
712,11596781,0.0,False
713,11596901,0.0,False
714,11596922,0.0,False
715,11596944,0.0,False
716,11597059,1.0,True
717,11597079,0.0,False
718,11597149,0.0,False
719,11597173,0.0,False
720,11597200,0.375,False
721,11597265,0.3333333333333333,False
722,11597302,0.0,False
723,11597400,0.0,False
724,11597442,0.5,True
725,11597462,0.3333333333333333,False
726,11597482,0.0,False
727,11597516,0.0,False
728,11597597,0.2,False
729,11597600,0.0,False
730,11597616,0.0,False
731,11597650,0.5,True
732,11597653,0.0,False
733,11597673,1.0,True
734,11597719,0.3333333333333333,False
735,11597787,0.0,False
736,11597902,0.5,True
737,11597989,0.0,False
738,11598050,0.0,False
739,11598120,0.3333333333333333,False
740,11598242,0.0,False
741,11598248,0.0,False
742,11598280,0.0,False
743,11598283,1.0,True
744,11598307,0.3,False
745,11598468,0.0,False
746,11598526,0.3333333333333333,False
747,11598539,1.0,True
748,11598631,1.0,True
749,11598672,0.0,False
750,11598678,0.0,False
751,11598719,1.0,True
752,11598725,1.0,True
753,11598744,0.0,False
754,11598836,1.0,True
755,11598839,1.0,True
756,11598850,0.0,False
757,11598860,0.0,False
758,11598901,0.0,False
759,11598909,0.0,False
760,11598932,0.0,False
761,11598947,0.0,False
762,11598960,0.0,False
763,11598963,0.0,False
764,11599094,0.2857142857142857,False
765,11599157,0.0,False
766,11599237,0.0,False
767,11599276,0.0,False
768,11599350,0.0,False
769,11599387,0.0,False
770,11599469,0.0,False
771,11599523,0.0,False
772,11599526,1.0,True
773,11599538,0.0,False
774,11599572,0.0,False
775,11599617,1.0,True
776,11599629,1.0,True
777,11599645,0.0,False
778,11599696,0.0,False
779,11599780,0.0,False
780,11599842,0.05,False
781,11599845,0.0,False
782,11599891,0.0,False
783,11599938,0.2,False
784,11600030,0.0,False
785,11600033,1.0,True
786,11600056,0.0,False
787,11600068,0.0,False
788,11600118,0.0,False
789,11600121,0.0,False
790,11600177,0.0,False
791,11600183,0.0,False
792,11600187,0.0,False
793,11600214,0.0,False
794,11600252,0.0,False
795,11600304,0.3125,False
796,11600326,0.0,False
797,11600357,0.0,False
798,11600432,1.0,True
799,11600539,0.5,True
800,11600621,0.0,False
801,11600658,0.5,True
802,11600672,1.0,True
803,11600755,0.0,False
804,11600802,0.0,False
805,11600820,0.0,False
806,11600842,0.0,False
807,11600845,0.0,False
808,11601010,0.0,False
809,11601028,0.0,False
810,11601106,1.0,True
811,11601179,0.0,False
812,11601205,0.0,False
813,11601208,0.0,False
814,11601220,0.0,False
815,11601250,0.0,False
816,11601260,0.0,False
817,11601265,0.0,False
818,11601476,0.0,False
819,11601651,0.0,False
820,11601682,0.0,False
821,11601685,1.0,True
822,11601691,0.0,False
823,11601701,0.0,False
824,11601733,0.5,True
825,11601760,0.0,False
826,11601774,0.3333333333333333,False
827,11601826,0.25,False
828,11601846,0.0,False
829,11601883,0.0,False
830,11601976,0.0,False
831,11602023,1.0,True
832,11602045,0.0,False
833,11602048,0.5,True
834,11602158,0.5,True
835,11602295,0.0,False
836,11602299,0.0,False
837,11602333,1.0,True
838,11602386,0.125,False
839,11602624,0.0,False
840,11602634,0.0,False
841,11602685,0.0,False
842,11602810,1.0,True
843,11602823,0.0,False
844,11602850,0.0,False
845,11602863,0.5,True
846,11602955,0.0,False
847,11602980,0.0,False
848,11603082,0.0,False
849,11603095,0.0,False
850,11603172,0.0,False
851,11603185,0.2,False
852,11603290,0.0,False
853,11603313,1.0,True
854,11603340,0.0,False
855,11603350,0.0,False
856,11603380,0.6,True
857,11603387,0.0,False
858,11603407,0.0,False
859,11603507,0.0,False
860,11603616,0.0,False
861,11603632,1.0,True
862,11603747,0.0,False
863,11603769,0.0,False
864,11603772,0.4,False
865,11603924,0.0,False
866,11603953,0.0,False
867,11604071,0.0,False
868,11604074,0.0,False
869,11604080,0.2857142857142857,False
870,11604133,0.0,False
871,11604143,0.0,False
872,11604185,0.0,False
873,11604257,0.08333333333333333,False
874,11604272,0.0,False
875,11604527,1.0,True
876,11604568,0.0,False
877,11604586,0.0,False
878,11604613,0.0,False
879,11604952,0.0,False
880,11605059,0.0,False
881,11605118,0.5,True
882,11605301,0.0,False
883,11605329,0.2857142857142857,False
884,11605489,0.0,False
885,11605563,0.0,False
886,11605617,0.0,False
887,11605665,1.0,True
888,11605800,0.0,False
889,11605996,0.5,True
890,11606035,0.0,False
891,11606142,0.0,False
892,11606151,0.0,False
893,11606193,0.3333333333333333,False
894,11606246,0.0,False
895,11606419,0.4,False
896,11606463,1.0,True
897,11606643,0.0,False
898,11606674,0.0,False
899,11606751,0.0,False
900,11606791,0.0,False
901,11606899,0.0,False
902,11606909,0.0,False
903,11607033,1.0,True
904,11607127,0.5,True
905,11607157,0.0,False
906,11607172,0.0,False
907,11607203,0.0,False
908,11607237,0.0,False
909,11607257,0.6666666666666666,True
910,11607358,0.0,False
911,11607392,0.16666666666666666,False
912,11607454,0.0,False
913,11607555,0.0,False
914,11607576,1.0,True
915,11607595,0.0,False
916,11607623,0.0,False
917,11607636,0.0,False
918,11607696,0.0,False
919,11607724,0.0,False
920,11607727,0.0,False
921,11607730,0.0,False
922,11607751,0.0,False
923,11607757,0.0,False
924,11607779,0.0,False
925,11607813,1.0,True
926,11607870,1.0,True
927,11607898,0.0,False
928,11607929,0.3333333333333333,False
929,11607944,0.0,False
930,11607987,0.0,False
931,11607997,0.0,False
932,11608117,0.0,False
933,11608224,0.0,False
934,11608279,0.6666666666666666,True
935,11608303,0.0,False
936,11608329,0.0,False
937,11608383,0.25,False
938,11608435,0.0,False
939,11608545,0.5,True
940,11608642,0.0,False
941,11608645,0.0,False
942,11608798,1.0,True
943,11608805,0.0,False
944,11608843,0.0,False
945,11608854,0.0,False
946,11608878,0.0,False
947,11608905,0.0,False
948,11608924,0.0,False
949,11609013,0.0,False
950,11609068,0.0,False
951,11609172,0.3333333333333333,False
952,11609195,0.5,True
953,11609222,0.0,False
954,11609342,0.75,True
955,11609383,0.0,False
956,11609400,0.0,False
957,11609406,0.0,False
958,11609498,0.0,False
959,11609508,0.0,False
960,11609529,0.0,False
961,11609555,0.0,False
962,11609610,0.0,False
963,11609634,0.0,False
964,11609667,0.0,False
965,11609685,0.0,False
966,11609697,0.0,False
967,11610020,0.0,False
968,11610111,0.0,False
969,11610131,0.0,False
970,11610310,0.0,False
971,11610403,0.0,False
972,11610406,0.0,False
973,11610432,1.0,True
974,11610457,0.0,False
975,11610473,0.0,False
976,11610509,0.0,False
977,11610634,0.0,False
978,11610662,0.0,False
979,11610716,0.6666666666666666,True
980,11610796,0.0,False
981,11610914,1.0,True
982,11610933,0.0,False
983,11611231,0.5,True
984,11611243,0.0,False
985,11611351,0.0,False
986,11611369,0.0,False
987,11611545,0.0,False
988,11611592,1.0,True
989,11611644,0.5,True
990,11611670,1.0,True
991,11611756,0.0,False
992,11611785,0.0,False
993,11611788,0.4444444444444444,True
994,11611887,0.0,False
995,11611992,0.7142857142857143,True
996,11611995,0.0,False
997,11612203,0.75,True
998,11612336,0.0,False
999,11612396,0.0,False
1000,11612466,1.0,True
1001,11612473,0.0,False
1002,11612524,1.0,True
1003,11612527,0.0,False
1004,11612530,0.0,False
1005,11612559,1.0,True
1006,11612605,0.3333333333333333,False
1007,11612639,1.0,True
1008,11612789,0.0,False
1009,11612885,0.7,True
1010,11612898,0.0,False
1011,11612917,0.0,False
1012,11612958,0.3333333333333333,False
1013,11612986,0.0,False
1014,11613034,0.0,False
1015,11613167,0.6666666666666666,True
1016,11613188,0.0,False
1017,11613207,1.0,True
1018,11613223,1.0,True
1019,11613352,1.0,True
1020,11613367,0.25,False
1021,11613402,0.0,False
1022,11613435,0.0,False
1023,11613444,1.0,True
1024,11613485,0.0,False
1025,11613782,0.25,False
1026,11613823,0.0,False
1027,11613887,1.0,True
1028,11613922,0.0,False
1029,11613930,1.0,True
1030,11614001,0.0,False
1031,11614100,0.0,False
1032,11614141,0.0,False
1033,11614199,1.0,True
1034,11614286,0.0,False
1035,11614436,1.0,True
1036,11614514,0.0,False
1037,11614543,0.3333333333333333,False
1038,11614565,0.3333333333333333,False
1039,11614665,0.0,False
1040,11614701,0.0,False
1041,11614704,0.0,False
1042,11614710,1.0,True
1043,11614737,0.0,False
1044,11614813,0.0,False
1045,11614934,1.0,True
1046,11614940,1.0,True
1047,11614962,0.25,False
1048,11615002,0.0,False
1049,11615024,0.0,False
1050,11615069,1.0,True
1051,11615161,0.0,False
1052,11615190,0.0,False
1053,11615198,0.0,False
1054,11615214,0.0,False
1055,11615397,0.0,False
1056,11615431,0.0,False
1057,11615513,0.0,False
1058,11615575,0.0,False
1059,11615691,0.0,False
1060,11615694,0.2,False
1061,11615745,0.0,False
1062,11615782,0.0,False
1063,11615798,1.0,True
1064,11615808,0.0,False
1065,11615867,1.0,True
1066,11615924,0.5,True
1067,11616008,0.0,False
1068,11616113,1.0,True
1069,11616142,0.0,False
1070,11616193,0.0,False
1071,11616202,0.5,True
1072,11616218,0.5,True
1073,11616259,0.3333333333333333,False
1074,11616270,0.0,False
1075,11616401,1.0,True
1076,11616811,1.0,True
1077,11616871,0.0,False
1078,11616897,0.25,False
1079,11616914,0.0,False
1080,11617048,0.0,False
1081,11617088,0.0,False
1082,11617092,0.0,False
1083,11617331,1.0,True
1084,11617337,1.0,True
1085,11617344,0.0,False
1086,11617470,0.0,False
1087,11617533,0.75,True
1088,11617671,0.0,False
1089,11617792,1.0,True
1090,11617804,0.0,False
1091,11617815,0.0,False
1092,11617818,0.0,False
1093,11617873,0.5,True
1094,11617938,0.0,False
1095,11617956,0.5,True
1096,11617960,0.3333333333333333,False
1097,11617970,0.3333333333333333,False
1098,11618027,0.0,False
